timestamp,household_id,usage_liters,household_size,day_of_week,month
2025-03-02 03:00:00,H2,0.0,6,Sunday,March
2025-03-02 04:00:00,H2,1.3,6,Sunday,March
2025-03-02 05:00:00,H2,30.84,6,Sunday,March
2025-03-02 06:00:00,H2,77.15,6,Sunday,March
2025-03-02 07:00:00,H2,78.94,6,Sunday,March
2025-03-02 08:00:00,H2,110.98,6,Sunday,March
2025-03-02 09:00:00,H2,28.45,6,Sunday,March
2025-03-02 10:00:00,H2,33.06,6,Sunday,March
2025-03-02 11:00:00,H2,26.1,6,Sunday,March
2025-03-02 12:00:00,H2,42.36,6,Sunday,March
2025-03-02 13:00:00,H2,38.09,6,Sunday,March
2025-03-02 14:00:00,H2,27.54,6,Sunday,March
2025-03-02 15:00:00,H2,40.91,6,Sunday,March
2025-03-02 16:00:00,H2,37.06,6,Sunday,March
2025-03-02 17:00:00,H2,30.82,6,Sunday,March
2025-03-02 18:00:00,H2,46.96,6,Sunday,March
2025-03-02 19:00:00,H2,66.39,6,Sunday,March
2025-03-02 20:00:00,H2,97.03,6,Sunday,March
2025-03-02 21:00:00,H2,67.69,6,Sunday,March
2025-03-02 22:00:00,H2,36.62,6,Sunday,March
2025-03-02 23:00:00,H2,38.65,6,Sunday,March
2025-03-03 00:00:00,H2,1.22,6,Monday,March
2025-03-03 01:00:00,H2,0.16,6,Monday,March
2025-03-03 02:00:00,H2,0.0,6,Monday,March
2025-03-03 03:00:00,H2,1.68,6,Monday,March
2025-03-03 04:00:00,H2,0.19,6,Monday,March
2025-03-03 05:00:00,H2,31.06,6,Monday,March
2025-03-03 06:00:00,H2,67.5,6,Monday,March
2025-03-03 07:00:00,H2,77.35,6,Monday,March
2025-03-03 08:00:00,H2,80.34,6,Monday,March
2025-03-03 09:00:00,H2,31.61,6,Monday,March
2025-03-03 10:00:00,H2,23.31,6,Monday,March
2025-03-03 11:00:00,H2,37.18,6,Monday,March
2025-03-03 12:00:00,H2,35.22,6,Monday,March
2025-03-03 13:00:00,H2,26.6,6,Monday,March
2025-03-03 14:00:00,H2,29.35,6,Monday,March
2025-03-03 15:00:00,H2,30.21,6,Monday,March
2025-03-03 16:00:00,H2,30.96,6,Monday,March
2025-03-03 17:00:00,H2,38.17,6,Monday,March
2025-03-03 18:00:00,H2,67.64,6,Monday,March
2025-03-03 19:00:00,H2,68.8,6,Monday,March
2025-03-03 20:00:00,H2,58.97,6,Monday,March
2025-03-03 21:00:00,H2,78.21,6,Monday,March
2025-03-03 22:00:00,H2,31.11,6,Monday,March
2025-03-03 23:00:00,H2,27.48,6,Monday,March
2025-03-04 00:00:00,H2,0.0,6,Tuesday,March
2025-03-04 01:00:00,H2,2.44,6,Tuesday,March
2025-03-04 02:00:00,H2,0.0,6,Tuesday,March
2025-03-04 03:00:00,H2,0.41,6,Tuesday,March
2025-03-04 04:00:00,H2,1.36,6,Tuesday,March
2025-03-04 05:00:00,H2,22.82,6,Tuesday,March
2025-03-04 06:00:00,H2,65.06,6,Tuesday,March
2025-03-04 07:00:00,H2,58.76,6,Tuesday,March
2025-03-04 08:00:00,H2,87.21,6,Tuesday,March
2025-03-04 09:00:00,H2,26.73,6,Tuesday,March
2025-03-04 10:00:00,H2,47.56,6,Tuesday,March
2025-03-04 11:00:00,H2,24.03,6,Tuesday,March
2025-03-04 12:00:00,H2,32.63,6,Tuesday,March
2025-03-04 13:00:00,H2,35.48,6,Tuesday,March
2025-03-04 14:00:00,H2,31.46,6,Tuesday,March
2025-03-04 15:00:00,H2,27.18,6,Tuesday,March
2025-03-04 16:00:00,H2,33.67,6,Tuesday,March
2025-03-04 17:00:00,H2,24.13,6,Tuesday,March
2025-03-04 18:00:00,H2,56.18,6,Tuesday,March
2025-03-04 19:00:00,H2,52.02,6,Tuesday,March
2025-03-04 20:00:00,H2,47.76,6,Tuesday,March
2025-03-04 21:00:00,H2,64.82,6,Tuesday,March
2025-03-04 22:00:00,H2,28.19,6,Tuesday,March
2025-03-04 23:00:00,H2,26.21,6,Tuesday,March
2025-03-05 00:00:00,H2,2.24,6,Wednesday,March
2025-03-05 01:00:00,H2,2.23,6,Wednesday,March
2025-03-05 02:00:00,H2,0.67,6,Wednesday,March
2025-03-05 03:00:00,H2,0.0,6,Wednesday,March
2025-03-05 04:00:00,H2,0.43,6,Wednesday,March
2025-03-05 05:00:00,H2,26.4,6,Wednesday,March
2025-03-05 06:00:00,H2,73.43,6,Wednesday,March
2025-03-05 07:00:00,H2,73.02,6,Wednesday,March
2025-03-05 08:00:00,H2,73.47,6,Wednesday,March
2025-03-05 09:00:00,H2,27.68,6,Wednesday,March
2025-03-05 10:00:00,H2,26.19,6,Wednesday,March
2025-03-05 11:00:00,H2,31.25,6,Wednesday,March
2025-03-05 12:00:00,H2,42.88,6,Wednesday,March
2025-03-05 13:00:00,H2,32.71,6,Wednesday,March
2025-03-05 14:00:00,H2,37.63,6,Wednesday,March
2025-03-05 15:00:00,H2,24.12,6,Wednesday,March
2025-03-05 16:00:00,H2,20.29,6,Wednesday,March
2025-03-05 17:00:00,H2,32.28,6,Wednesday,March
2025-03-05 18:00:00,H2,61.83,6,Wednesday,March
2025-03-05 19:00:00,H2,73.21,6,Wednesday,March
2025-03-05 20:00:00,H2,45.96,6,Wednesday,March
2025-03-05 21:00:00,H2,83.92,6,Wednesday,March
2025-03-05 22:00:00,H2,34.03,6,Wednesday,March
2025-03-05 23:00:00,H2,21.0,6,Wednesday,March
2025-03-06 00:00:00,H2,0.0,6,Thursday,March
2025-03-06 01:00:00,H2,2.67,6,Thursday,March
2025-03-06 02:00:00,H2,0.26,6,Thursday,March
2025-03-06 03:00:00,H2,0.17,6,Thursday,March
2025-03-06 04:00:00,H2,0.0,6,Thursday,March
2025-03-06 05:00:00,H2,27.9,6,Thursday,March
2025-03-06 06:00:00,H2,77.72,6,Thursday,March
2025-03-06 07:00:00,H2,87.15,6,Thursday,March
2025-03-06 08:00:00,H2,66.01,6,Thursday,March
2025-03-06 09:00:00,H2,20.88,6,Thursday,March
2025-03-06 10:00:00,H2,32.71,6,Thursday,March
2025-03-06 11:00:00,H2,36.04,6,Thursday,March
2025-03-06 12:00:00,H2,27.43,6,Thursday,March
2025-03-06 13:00:00,H2,48.65,6,Thursday,March
2025-03-06 14:00:00,H2,30.23,6,Thursday,March
2025-03-06 15:00:00,H2,36.55,6,Thursday,March
2025-03-06 16:00:00,H2,29.58,6,Thursday,March
2025-03-06 17:00:00,H2,14.87,6,Thursday,March
2025-03-06 18:00:00,H2,68.48,6,Thursday,March
2025-03-06 19:00:00,H2,80.6,6,Thursday,March
2025-03-06 20:00:00,H2,61.06,6,Thursday,March
2025-03-06 21:00:00,H2,66.12,6,Thursday,March
2025-03-06 22:00:00,H2,28.94,6,Thursday,March
2025-03-06 23:00:00,H2,12.6,6,Thursday,March
2025-03-07 00:00:00,H2,2.67,6,Friday,March
2025-03-07 01:00:00,H2,0.1,6,Friday,March
2025-03-07 02:00:00,H2,1.51,6,Friday,March
2025-03-07 03:00:00,H2,0.91,6,Friday,March
2025-03-07 04:00:00,H2,2.26,6,Friday,March
2025-03-07 05:00:00,H2,32.44,6,Friday,March
2025-03-07 06:00:00,H2,77.65,6,Friday,March
2025-03-07 07:00:00,H2,71.06,6,Friday,March
2025-03-07 08:00:00,H2,87.98,6,Friday,March
2025-03-07 09:00:00,H2,18.76,6,Friday,March
2025-03-07 10:00:00,H2,33.88,6,Friday,March
2025-03-07 11:00:00,H2,23.41,6,Friday,March
2025-03-07 12:00:00,H2,50.02,6,Friday,March
2025-03-07 13:00:00,H2,41.29,6,Friday,March
2025-03-07 14:00:00,H2,33.86,6,Friday,March
2025-03-07 15:00:00,H2,30.49,6,Friday,March
2025-03-07 16:00:00,H2,19.49,6,Friday,March
2025-03-07 17:00:00,H2,24.84,6,Friday,March
2025-03-07 18:00:00,H2,76.72,6,Friday,March
2025-03-07 19:00:00,H2,71.67,6,Friday,March
2025-03-07 20:00:00,H2,81.81,6,Friday,March
2025-03-07 21:00:00,H2,74.03,6,Friday,March
2025-03-07 22:00:00,H2,24.2,6,Friday,March
2025-03-07 23:00:00,H2,25.22,6,Friday,March
2025-03-08 00:00:00,H2,1.1,6,Saturday,March
2025-03-08 01:00:00,H2,0.0,6,Saturday,March
2025-03-08 02:00:00,H2,2.67,6,Saturday,March
2025-03-08 03:00:00,H2,1.44,6,Saturday,March
2025-03-08 04:00:00,H2,2.23,6,Saturday,March
2025-03-08 05:00:00,H2,20.52,6,Saturday,March
2025-03-08 06:00:00,H2,92.45,6,Saturday,March
2025-03-08 07:00:00,H2,102.31,6,Saturday,March
2025-03-08 08:00:00,H2,66.79,6,Saturday,March
2025-03-08 09:00:00,H2,34.63,6,Saturday,March
2025-03-08 10:00:00,H2,30.01,6,Saturday,March
2025-03-08 11:00:00,H2,20.73,6,Saturday,March
2025-03-08 12:00:00,H2,43.94,6,Saturday,March
2025-03-08 13:00:00,H2,46.67,6,Saturday,March
2025-03-08 14:00:00,H2,26.39,6,Saturday,March
2025-03-08 15:00:00,H2,37.0,6,Saturday,March
2025-03-08 16:00:00,H2,20.0,6,Saturday,March
2025-03-08 17:00:00,H2,21.03,6,Saturday,March
2025-03-08 18:00:00,H2,71.37,6,Saturday,March
2025-03-08 19:00:00,H2,70.25,6,Saturday,March
2025-03-08 20:00:00,H2,62.83,6,Saturday,March
2025-03-08 21:00:00,H2,78.1,6,Saturday,March
2025-03-08 22:00:00,H2,33.19,6,Saturday,March
2025-03-08 23:00:00,H2,35.15,6,Saturday,March
2025-03-09 00:00:00,H2,0.88,6,Sunday,March
2025-03-09 01:00:00,H2,1.6,6,Sunday,March
2025-03-09 02:00:00,H2,0.55,6,Sunday,March
2025-03-09 03:00:00,H2,3.05,6,Sunday,March
2025-03-09 04:00:00,H2,0.19,6,Sunday,March
2025-03-09 05:00:00,H2,42.63,6,Sunday,March
2025-03-09 06:00:00,H2,80.35,6,Sunday,March
2025-03-09 07:00:00,H2,66.24,6,Sunday,March
2025-03-09 08:00:00,H2,93.68,6,Sunday,March
2025-03-09 09:00:00,H2,30.76,6,Sunday,March
2025-03-09 10:00:00,H2,35.11,6,Sunday,March
2025-03-09 11:00:00,H2,37.34,6,Sunday,March
2025-03-09 12:00:00,H2,42.7,6,Sunday,March
2025-03-09 13:00:00,H2,35.26,6,Sunday,March
2025-03-09 14:00:00,H2,35.85,6,Sunday,March
2025-03-09 15:00:00,H2,30.0,6,Sunday,March
2025-03-09 16:00:00,H2,34.12,6,Sunday,March
2025-03-09 17:00:00,H2,17.08,6,Sunday,March
2025-03-09 18:00:00,H2,74.47,6,Sunday,March
2025-03-09 19:00:00,H2,63.61,6,Sunday,March
2025-03-09 20:00:00,H2,86.53,6,Sunday,March
2025-03-09 21:00:00,H2,76.23,6,Sunday,March
2025-03-09 22:00:00,H2,31.44,6,Sunday,March
2025-03-09 23:00:00,H2,32.92,6,Sunday,March
2025-03-10 00:00:00,H2,0.0,6,Monday,March
2025-03-10 01:00:00,H2,2.62,6,Monday,March
2025-03-10 02:00:00,H2,2.99,6,Monday,March
2025-03-10 03:00:00,H2,1.39,6,Monday,March
2025-03-10 04:00:00,H2,2.59,6,Monday,March
2025-03-10 05:00:00,H2,26.59,6,Monday,March
2025-03-10 06:00:00,H2,72.03,6,Monday,March
2025-03-10 07:00:00,H2,80.41,6,Monday,March
2025-03-10 08:00:00,H2,84.35,6,Monday,March
2025-03-10 09:00:00,H2,27.64,6,Monday,March
2025-03-10 10:00:00,H2,33.23,6,Monday,March
2025-03-10 11:00:00,H2,31.84,6,Monday,March
2025-03-10 12:00:00,H2,32.01,6,Monday,March
2025-03-10 13:00:00,H2,44.15,6,Monday,March
2025-03-10 14:00:00,H2,35.18,6,Monday,March
2025-03-10 15:00:00,H2,31.03,6,Monday,March
2025-03-10 16:00:00,H2,36.92,6,Monday,March
2025-03-10 17:00:00,H2,22.7,6,Monday,March
2025-03-10 18:00:00,H2,74.68,6,Monday,March
2025-03-10 19:00:00,H2,58.3,6,Monday,March
2025-03-10 20:00:00,H2,58.86,6,Monday,March
2025-03-10 21:00:00,H2,63.69,6,Monday,March
2025-03-10 22:00:00,H2,24.35,6,Monday,March
2025-03-10 23:00:00,H2,26.71,6,Monday,March
2025-03-11 00:00:00,H2,0.79,6,Tuesday,March
2025-03-11 01:00:00,H2,1.84,6,Tuesday,March
2025-03-11 02:00:00,H2,0.68,6,Tuesday,March
2025-03-11 03:00:00,H2,0.0,6,Tuesday,March
2025-03-11 04:00:00,H2,2.14,6,Tuesday,March
2025-03-11 05:00:00,H2,24.98,6,Tuesday,March
2025-03-11 06:00:00,H2,79.41,6,Tuesday,March
2025-03-11 07:00:00,H2,84.47,6,Tuesday,March
2025-03-11 08:00:00,H2,82.0,6,Tuesday,March
2025-03-11 09:00:00,H2,36.57,6,Tuesday,March
2025-03-11 10:00:00,H2,32.87,6,Tuesday,March
2025-03-11 11:00:00,H2,24.83,6,Tuesday,March
2025-03-11 12:00:00,H2,57.43,6,Tuesday,March
2025-03-11 13:00:00,H2,41.55,6,Tuesday,March
2025-03-11 14:00:00,H2,29.12,6,Tuesday,March
2025-03-11 15:00:00,H2,35.78,6,Tuesday,March
2025-03-11 16:00:00,H2,31.5,6,Tuesday,March
2025-03-11 17:00:00,H2,32.4,6,Tuesday,March
2025-03-11 18:00:00,H2,94.92,6,Tuesday,March
2025-03-11 19:00:00,H2,67.25,6,Tuesday,March
2025-03-11 20:00:00,H2,66.82,6,Tuesday,March
2025-03-11 21:00:00,H2,71.17,6,Tuesday,March
2025-03-11 22:00:00,H2,36.43,6,Tuesday,March
2025-03-11 23:00:00,H2,20.96,6,Tuesday,March
2025-03-12 00:00:00,H2,0.0,6,Wednesday,March
2025-03-12 01:00:00,H2,0.41,6,Wednesday,March
2025-03-12 02:00:00,H2,0.0,6,Wednesday,March
2025-03-12 03:00:00,H2,0.58,6,Wednesday,March
2025-03-12 04:00:00,H2,1.5,6,Wednesday,March
2025-03-12 05:00:00,H2,24.66,6,Wednesday,March
2025-03-12 06:00:00,H2,65.73,6,Wednesday,March
2025-03-12 07:00:00,H2,80.69,6,Wednesday,March
2025-03-12 08:00:00,H2,88.63,6,Wednesday,March
2025-03-12 09:00:00,H2,19.83,6,Wednesday,March
2025-03-12 10:00:00,H2,34.92,6,Wednesday,March
2025-03-12 11:00:00,H2,34.9,6,Wednesday,March
2025-03-12 12:00:00,H2,47.63,6,Wednesday,March
2025-03-12 13:00:00,H2,49.75,6,Wednesday,March
2025-03-12 14:00:00,H2,43.21,6,Wednesday,March
2025-03-12 15:00:00,H2,27.86,6,Wednesday,March
2025-03-12 16:00:00,H2,30.66,6,Wednesday,March
2025-03-12 17:00:00,H2,27.5,6,Wednesday,March
2025-03-12 18:00:00,H2,70.02,6,Wednesday,March
2025-03-12 19:00:00,H2,85.33,6,Wednesday,March
2025-03-12 20:00:00,H2,56.55,6,Wednesday,March
2025-03-12 21:00:00,H2,61.39,6,Wednesday,March
2025-03-12 22:00:00,H2,38.26,6,Wednesday,March
2025-03-12 23:00:00,H2,36.12,6,Wednesday,March
2025-03-13 00:00:00,H2,0.64,6,Thursday,March
2025-03-13 01:00:00,H2,1.85,6,Thursday,March
2025-03-13 02:00:00,H2,1.34,6,Thursday,March
2025-03-13 03:00:00,H2,2.5,6,Thursday,March
2025-03-13 04:00:00,H2,1.07,6,Thursday,March
2025-03-13 05:00:00,H2,36.15,6,Thursday,March
2025-03-13 06:00:00,H2,106.42,6,Thursday,March
2025-03-13 07:00:00,H2,85.98,6,Thursday,March
2025-03-13 08:00:00,H2,80.49,6,Thursday,March
2025-03-13 09:00:00,H2,34.33,6,Thursday,March
2025-03-13 10:00:00,H2,27.81,6,Thursday,March
2025-03-13 11:00:00,H2,44.33,6,Thursday,March
2025-03-13 12:00:00,H2,41.44,6,Thursday,March
2025-03-13 13:00:00,H2,37.82,6,Thursday,March
2025-03-13 14:00:00,H2,24.99,6,Thursday,March
2025-03-13 15:00:00,H2,36.58,6,Thursday,March
2025-03-13 16:00:00,H2,35.2,6,Thursday,March
2025-03-13 17:00:00,H2,27.02,6,Thursday,March
2025-03-13 18:00:00,H2,75.76,6,Thursday,March
2025-03-13 19:00:00,H2,54.91,6,Thursday,March
2025-03-13 20:00:00,H2,71.85,6,Thursday,March
2025-03-13 21:00:00,H2,74.53,6,Thursday,March
2025-03-13 22:00:00,H2,40.24,6,Thursday,March
2025-03-13 23:00:00,H2,25.38,6,Thursday,March
2025-03-14 00:00:00,H2,0.0,6,Friday,March
2025-03-14 01:00:00,H2,0.1,6,Friday,March
2025-03-14 02:00:00,H2,0.0,6,Friday,March
2025-03-14 03:00:00,H2,2.34,6,Friday,March
2025-03-14 04:00:00,H2,2.55,6,Friday,March
2025-03-14 05:00:00,H2,31.92,6,Friday,March
2025-03-14 06:00:00,H2,92.21,6,Friday,March
2025-03-14 07:00:00,H2,81.34,6,Friday,March
2025-03-14 08:00:00,H2,79.05,6,Friday,March
2025-03-14 09:00:00,H2,28.0,6,Friday,March
2025-03-14 10:00:00,H2,28.14,6,Friday,March
2025-03-14 11:00:00,H2,20.71,6,Friday,March
2025-03-14 12:00:00,H2,42.11,6,Friday,March
2025-03-14 13:00:00,H2,39.68,6,Friday,March
2025-03-14 14:00:00,H2,34.47,6,Friday,March
2025-03-14 15:00:00,H2,30.56,6,Friday,March
2025-03-14 16:00:00,H2,29.02,6,Friday,March
2025-03-14 17:00:00,H2,24.77,6,Friday,March
2025-03-14 18:00:00,H2,70.72,6,Friday,March
2025-03-14 19:00:00,H2,77.38,6,Friday,March
2025-03-14 20:00:00,H2,58.57,6,Friday,March
2025-03-14 21:00:00,H2,70.87,6,Friday,March
2025-03-14 22:00:00,H2,31.4,6,Friday,March
2025-03-14 23:00:00,H2,25.69,6,Friday,March
2025-03-15 00:00:00,H2,0.41,6,Saturday,March
2025-03-15 01:00:00,H2,1.23,6,Saturday,March
2025-03-15 02:00:00,H2,0.0,6,Saturday,March
2025-03-15 03:00:00,H2,1.35,6,Saturday,March
2025-03-15 04:00:00,H2,0.1,6,Saturday,March
2025-03-15 05:00:00,H2,36.38,6,Saturday,March
2025-03-15 06:00:00,H2,103.38,6,Saturday,March
2025-03-15 07:00:00,H2,71.39,6,Saturday,March
2025-03-15 08:00:00,H2,85.34,6,Saturday,March
2025-03-15 09:00:00,H2,25.64,6,Saturday,March
2025-03-15 10:00:00,H2,36.25,6,Saturday,March
2025-03-15 11:00:00,H2,22.41,6,Saturday,March
2025-03-15 12:00:00,H2,43.84,6,Saturday,March
2025-03-15 13:00:00,H2,33.02,6,Saturday,March
2025-03-15 14:00:00,H2,28.76,6,Saturday,March
2025-03-15 15:00:00,H2,23.81,6,Saturday,March
2025-03-15 16:00:00,H2,34.93,6,Saturday,March
2025-03-15 17:00:00,H2,24.98,6,Saturday,March
2025-03-15 18:00:00,H2,75.52,6,Saturday,March
2025-03-15 19:00:00,H2,66.56,6,Saturday,March
2025-03-15 20:00:00,H2,68.86,6,Saturday,March
2025-03-15 21:00:00,H2,71.48,6,Saturday,March
2025-03-15 22:00:00,H2,25.43,6,Saturday,March
2025-03-15 23:00:00,H2,31.26,6,Saturday,March
2025-03-16 00:00:00,H2,2.53,6,Sunday,March
2025-03-16 01:00:00,H2,0.22,6,Sunday,March
2025-03-16 02:00:00,H2,2.17,6,Sunday,March
2025-03-16 03:00:00,H2,2.5,6,Sunday,March
2025-03-16 04:00:00,H2,0.18,6,Sunday,March
2025-03-16 05:00:00,H2,21.27,6,Sunday,March
2025-03-16 06:00:00,H2,83.02,6,Sunday,March
2025-03-16 07:00:00,H2,74.53,6,Sunday,March
2025-03-16 08:00:00,H2,98.69,6,Sunday,March
2025-03-16 09:00:00,H2,30.21,6,Sunday,March
2025-03-16 10:00:00,H2,25.19,6,Sunday,March
2025-03-16 11:00:00,H2,23.12,6,Sunday,March
2025-03-16 12:00:00,H2,48.72,6,Sunday,March
2025-03-16 13:00:00,H2,35.43,6,Sunday,March
2025-03-16 14:00:00,H2,30.26,6,Sunday,March
2025-03-16 15:00:00,H2,35.73,6,Sunday,March
2025-03-16 16:00:00,H2,27.09,6,Sunday,March
2025-03-16 17:00:00,H2,29.72,6,Sunday,March
2025-03-16 18:00:00,H2,69.83,6,Sunday,March
2025-03-16 19:00:00,H2,76.83,6,Sunday,March
2025-03-16 20:00:00,H2,75.91,6,Sunday,March
2025-03-16 21:00:00,H2,67.8,6,Sunday,March
2025-03-16 22:00:00,H2,30.38,6,Sunday,March
2025-03-16 23:00:00,H2,27.77,6,Sunday,March
2025-03-17 00:00:00,H2,0.0,6,Monday,March
2025-03-17 01:00:00,H2,1.26,6,Monday,March
2025-03-17 02:00:00,H2,2.89,6,Monday,March
2025-03-17 03:00:00,H2,0.12,6,Monday,March
2025-03-17 04:00:00,H2,0.23,6,Monday,March
2025-03-17 05:00:00,H2,24.78,6,Monday,March
2025-03-17 06:00:00,H2,87.25,6,Monday,March
2025-03-17 07:00:00,H2,84.48,6,Monday,March
2025-03-17 08:00:00,H2,78.41,6,Monday,March
2025-03-17 09:00:00,H2,24.49,6,Monday,March
2025-03-17 10:00:00,H2,30.55,6,Monday,March
2025-03-17 11:00:00,H2,20.61,6,Monday,March
2025-03-17 12:00:00,H2,41.15,6,Monday,March
2025-03-17 13:00:00,H2,46.97,6,Monday,March
2025-03-17 14:00:00,H2,22.49,6,Monday,March
2025-03-17 15:00:00,H2,20.8,6,Monday,March
2025-03-17 16:00:00,H2,39.48,6,Monday,March
2025-03-17 17:00:00,H2,26.33,6,Monday,March
2025-03-17 18:00:00,H2,81.36,6,Monday,March
2025-03-17 19:00:00,H2,68.46,6,Monday,March
2025-03-17 20:00:00,H2,68.38,6,Monday,March
2025-03-17 21:00:00,H2,74.38,6,Monday,March
2025-03-17 22:00:00,H2,24.7,6,Monday,March
2025-03-17 23:00:00,H2,30.79,6,Monday,March
2025-03-18 00:00:00,H2,0.62,6,Tuesday,March
2025-03-18 01:00:00,H2,0.0,6,Tuesday,March
2025-03-18 02:00:00,H2,1.34,6,Tuesday,March
2025-03-18 03:00:00,H2,0.74,6,Tuesday,March
2025-03-18 04:00:00,H2,0.84,6,Tuesday,March
2025-03-18 05:00:00,H2,22.74,6,Tuesday,March
2025-03-18 06:00:00,H2,95.91,6,Tuesday,March
2025-03-18 07:00:00,H2,88.77,6,Tuesday,March
2025-03-18 08:00:00,H2,89.64,6,Tuesday,March
2025-03-18 09:00:00,H2,28.17,6,Tuesday,March
2025-03-18 10:00:00,H2,19.62,6,Tuesday,March
2025-03-18 11:00:00,H2,41.72,6,Tuesday,March
2025-03-18 12:00:00,H2,39.51,6,Tuesday,March
2025-03-18 13:00:00,H2,34.01,6,Tuesday,March
2025-03-18 14:00:00,H2,32.5,6,Tuesday,March
2025-03-18 15:00:00,H2,37.0,6,Tuesday,March
2025-03-18 16:00:00,H2,29.86,6,Tuesday,March
2025-03-18 17:00:00,H2,37.67,6,Tuesday,March
2025-03-18 18:00:00,H2,80.83,6,Tuesday,March
2025-03-18 19:00:00,H2,59.24,6,Tuesday,March
2025-03-18 20:00:00,H2,63.26,6,Tuesday,March
2025-03-18 21:00:00,H2,79.58,6,Tuesday,March
2025-03-18 22:00:00,H2,13.72,6,Tuesday,March
2025-03-18 23:00:00,H2,29.1,6,Tuesday,March
2025-03-19 00:00:00,H2,0.0,6,Wednesday,March
2025-03-19 01:00:00,H2,0.52,6,Wednesday,March
2025-03-19 02:00:00,H2,0.7,6,Wednesday,March
2025-03-19 03:00:00,H2,0.64,6,Wednesday,March
2025-03-19 04:00:00,H2,0.45,6,Wednesday,March
2025-03-19 05:00:00,H2,23.42,6,Wednesday,March
2025-03-19 06:00:00,H2,102.92,6,Wednesday,March
2025-03-19 07:00:00,H2,98.67,6,Wednesday,March
2025-03-19 08:00:00,H2,68.38,6,Wednesday,March
2025-03-19 09:00:00,H2,39.49,6,Wednesday,March
2025-03-19 10:00:00,H2,27.6,6,Wednesday,March
2025-03-19 11:00:00,H2,30.78,6,Wednesday,March
2025-03-19 12:00:00,H2,39.49,6,Wednesday,March
2025-03-19 13:00:00,H2,34.72,6,Wednesday,March
2025-03-19 14:00:00,H2,35.9,6,Wednesday,March
2025-03-19 15:00:00,H2,30.76,6,Wednesday,March
2025-03-19 16:00:00,H2,27.14,6,Wednesday,March
2025-03-19 17:00:00,H2,22.17,6,Wednesday,March
2025-03-19 18:00:00,H2,61.06,6,Wednesday,March
2025-03-19 19:00:00,H2,53.59,6,Wednesday,March
2025-03-19 20:00:00,H2,70.12,6,Wednesday,March
2025-03-19 21:00:00,H2,58.03,6,Wednesday,March
2025-03-19 22:00:00,H2,28.41,6,Wednesday,March
2025-03-19 23:00:00,H2,38.22,6,Wednesday,March
2025-03-20 00:00:00,H2,2.2,6,Thursday,March
2025-03-20 01:00:00,H2,0.97,6,Thursday,March
2025-03-20 02:00:00,H2,0.91,6,Thursday,March
2025-03-20 03:00:00,H2,2.88,6,Thursday,March
2025-03-20 04:00:00,H2,1.52,6,Thursday,March
2025-03-20 05:00:00,H2,28.03,6,Thursday,March
2025-03-20 06:00:00,H2,65.74,6,Thursday,March
2025-03-20 07:00:00,H2,83.94,6,Thursday,March
2025-03-20 08:00:00,H2,88.29,6,Thursday,March
2025-03-20 09:00:00,H2,26.21,6,Thursday,March
2025-03-20 10:00:00,H2,31.75,6,Thursday,March
2025-03-20 11:00:00,H2,27.82,6,Thursday,March
2025-03-20 12:00:00,H2,38.53,6,Thursday,March
2025-03-20 13:00:00,H2,20.1,6,Thursday,March
2025-03-20 14:00:00,H2,28.67,6,Thursday,March
2025-03-20 15:00:00,H2,35.82,6,Thursday,March
2025-03-20 16:00:00,H2,26.21,6,Thursday,March
2025-03-20 17:00:00,H2,30.32,6,Thursday,March
2025-03-20 18:00:00,H2,62.44,6,Thursday,March
2025-03-20 19:00:00,H2,73.6,6,Thursday,March
2025-03-20 20:00:00,H2,67.83,6,Thursday,March
2025-03-20 21:00:00,H2,60.61,6,Thursday,March
2025-03-20 22:00:00,H2,38.0,6,Thursday,March
2025-03-20 23:00:00,H2,35.57,6,Thursday,March
2025-03-21 00:00:00,H2,0.4,6,Friday,March
2025-03-21 01:00:00,H2,1.5,6,Friday,March
2025-03-21 02:00:00,H2,1.54,6,Friday,March
2025-03-21 03:00:00,H2,1.64,6,Friday,March
2025-03-21 04:00:00,H2,0.0,6,Friday,March
2025-03-21 05:00:00,H2,36.04,6,Friday,March
2025-03-21 06:00:00,H2,74.3,6,Friday,March
2025-03-21 07:00:00,H2,76.42,6,Friday,March
2025-03-21 08:00:00,H2,106.38,6,Friday,March
2025-03-21 09:00:00,H2,31.81,6,Friday,March
2025-03-21 10:00:00,H2,27.68,6,Friday,March
2025-03-21 11:00:00,H2,16.77,6,Friday,March
2025-03-21 12:00:00,H2,51.12,6,Friday,March
2025-03-21 13:00:00,H2,29.24,6,Friday,March
2025-03-21 14:00:00,H2,23.98,6,Friday,March
2025-03-21 15:00:00,H2,28.01,6,Friday,March
2025-03-21 16:00:00,H2,38.5,6,Friday,March
2025-03-21 17:00:00,H2,34.64,6,Friday,March
2025-03-21 18:00:00,H2,68.42,6,Friday,March
2025-03-21 19:00:00,H2,73.08,6,Friday,March
2025-03-21 20:00:00,H2,64.0,6,Friday,March
2025-03-21 21:00:00,H2,71.4,6,Friday,March
2025-03-21 22:00:00,H2,30.44,6,Friday,March
2025-03-21 23:00:00,H2,35.81,6,Friday,March
2025-03-22 00:00:00,H2,1.97,6,Saturday,March
2025-03-22 01:00:00,H2,1.49,6,Saturday,March
2025-03-22 02:00:00,H2,0.64,6,Saturday,March
2025-03-22 03:00:00,H2,1.74,6,Saturday,March
